CLAVE CT,NOM TURNO,NOMBRE CT,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,ZONA ESCOLAR,SOSTENIM.,NOM SOST.,NIVEL,PROGRAMA,DESERCIÓN INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL,SOSTENIMIENTO
14DES0023D,MATUTINO,ESCUELA SECUNDARIA FEDERAL 66,120,ZAPOPAN,3,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.84%,12.7%,12.7%,84.21%,FEDERALIZADO
14DES0024C,MATUTINO,JUAN JOSE ARREOLA,120,ZAPOPAN,9,24,FEDERALIZADO,SECUNDARIA,GENERAL,7.85%,25.55%,14.56%,63.38%,FEDERALIZADO
14DES0024C,VESPERTINO,JUAN JOSE ARREOLA,120,ZAPOPAN,9,24,FEDERALIZADO,SECUNDARIA,GENERAL,11.57%,17.13%,12.46%,49.63%,FEDERALIZADO
14DES0025B,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,91,TEOCALTICHE,13,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.92%,1.87%,1.7%,89.91%,FEDERALIZADO
14DES0025B,VESPERTINO,JOSEFA ORTIZ DE DOMINGUEZ,91,TEOCALTICHE,13,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.26%,2.29%,2.29%,72.97%,FEDERALIZADO
14DES0026A,MATUTINO,J JESUS REYES HEROLES,85,TAMAZULA DE GORDIANO,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.13%,0%,0%,89.29%,FEDERALIZADO
14DES0027Z,MATUTINO,CONSTITUYENTES DE 1917,96,TIZAPAN EL ALTO,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,6.27%,4.24%,1.79%,84.02%,FEDERALIZADO
14DES0027Z,VESPERTINO,CONSTITUYENTES DE 1917,96,TIZAPAN EL ALTO,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.47%,4.63%,3.47%,67.57%,FEDERALIZADO
14DES0028Z,MATUTINO,NEZAHUALCOYOTL,121,ZAPOTILTIC,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.19%,7%,5.25%,82.63%,FEDERALIZADO
14DES0028Z,VESPERTINO,NEZAHUALCOYOTL,121,ZAPOTILTIC,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.96%,6.96%,6.09%,82%,FEDERALIZADO
14DES0029Y,MATUTINO,OCTAVIO PAZ,98,SAN PEDRO TLAQUEPAQUE,4,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.75%,1.98%,0.59%,88.46%,FEDERALIZADO
14DES0029Y,VESPERTINO,OCTAVIO PAZ,98,SAN PEDRO TLAQUEPAQUE,4,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.29%,1.6%,1.6%,86.67%,FEDERALIZADO
14DES0030N,MATUTINO,IGNACIO M ALTAMIRANO,63,OCOTLAN,5,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.25%,0%,0%,89.89%,FEDERALIZADO
14DES0030N,VESPERTINO,IGNACIO M ALTAMIRANO,63,OCOTLAN,5,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.99%,0.28%,0.28%,82.96%,FEDERALIZADO
14DES0031M,VESPERTINO,MA GUADALUPE ESCOTO MAGA†A,13,ATOTONILCO EL ALTO,5,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.37%,2.84%,2.69%,79.71%,FEDERALIZADO
14DES0031M,MATUTINO,MA GUADALUPE ESCOTO MAGA†A,13,ATOTONILCO EL ALTO,5,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.52%,1.35%,1.21%,87.5%,FEDERALIZADO
14DES0032L,MATUTINO,JAIME TORRES BODET,37,EL GRULLO,7,24,FEDERALIZADO,SECUNDARIA,GENERAL,0%,0.48%,0%,90.3%,FEDERALIZADO
14DES0032L,VESPERTINO,JAIME TORRES BODET,37,EL GRULLO,7,24,FEDERALIZADO,SECUNDARIA,GENERAL,0.45%,0%,0%,72.53%,FEDERALIZADO
14DES0033K,MATUTINO,MANUEL M DIEGUEZ,83,TALA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.41%,0%,0%,93%,FEDERALIZADO
14DES0033K,VESPERTINO,MANUEL M DIEGUEZ,83,TALA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.18%,0%,0%,86.29%,FEDERALIZADO
14DES0034J,MATUTINO,CENOBIO SAUZA,94,TEQUILA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.33%,0%,0%,90.99%,FEDERALIZADO
14DES0034J,VESPERTINO,CENOBIO SAUZA,94,TEQUILA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,7.03%,0%,0%,74.5%,FEDERALIZADO
14DES0035I,VESPERTINO,MOISES SAENZ,124,ZAPOTLANEJO,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.55%,8.51%,5.98%,73.72%,FEDERALIZADO
14DES0035I,MATUTINO,MOISES SAENZ,124,ZAPOTLANEJO,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.7%,8.16%,5.69%,89.6%,FEDERALIZADO
14DES0036H,MATUTINO,ARTURO ROOSENBLUETH,18,LA BARCA,5,24,FEDERALIZADO,SECUNDARIA,GENERAL,6.85%,2.08%,1.76%,71.63%,FEDERALIZADO
14DES0037G,MATUTINO,JOSE VASCONCELOS CALDERON,23,ZAPOTLAN EL GRANDE,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.86%,9.37%,5.35%,84.76%,FEDERALIZADO
14DES0037G,VESPERTINO,JOSE VASCONCELOS CALDERON,23,ZAPOTLAN EL GRANDE,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,6.95%,5.72%,3.66%,67.98%,FEDERALIZADO
14DES0038F,VESPERTINO,RAMIRO FIERROS CONTRERAS,44,IXTLAHUACAN DE LOS MEMBRILLOS,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.82%,4.93%,1.45%,81.63%,FEDERALIZADO
14DES0038F,MATUTINO,RAMIRO FIERROS CONTRERAS,44,IXTLAHUACAN DE LOS MEMBRILLOS,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.2%,4.05%,1.62%,93.64%,FEDERALIZADO
14DES0039E,VESPERTINO,JOSE ROSAS MORENO,53,LAGOS DE MORENO,13,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.35%,5.82%,2.55%,72.49%,FEDERALIZADO
14DES0039E,MATUTINO,JOSE ROSAS MORENO,53,LAGOS DE MORENO,13,24,FEDERALIZADO,SECUNDARIA,GENERAL,0.59%,1.34%,0.9%,95.93%,FEDERALIZADO
14DES0040U,VESPERTINO,LEYES DE REFORMA,55,MAGDALENA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,8.09%,0%,0%,70.53%,FEDERALIZADO
14DES0040U,MATUTINO,LEYES DE REFORMA,55,MAGDALENA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.39%,0%,0%,85.42%,FEDERALIZADO
14DES0041T,MATUTINO,BENITO JUAREZ GARCIA,50,JOCOTEPEC,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,6.03%,0%,0%,77.5%,FEDERALIZADO
14DES0042S,VESPERTINO,SALVADOR OROZCO LORETO,98,SAN PEDRO TLAQUEPAQUE,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.01%,0%,0%,90.35%,FEDERALIZADO
14DES0042S,MATUTINO,SALVADOR OROZCO LORETO,98,SAN PEDRO TLAQUEPAQUE,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.25%,0%,0%,81.04%,FEDERALIZADO
14DES0043R,VESPERTINO,PONCIANO ARRIAGA,98,SAN PEDRO TLAQUEPAQUE,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.64%,4.27%,2.6%,71.04%,FEDERALIZADO
14DES0043R,MATUTINO,PONCIANO ARRIAGA,98,SAN PEDRO TLAQUEPAQUE,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,0.38%,1.01%,0.63%,92.36%,FEDERALIZADO
14DES0044Q,VESPERTINO,CUAUHTEMOC,120,ZAPOPAN,3,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.6%,1.8%,1.24%,83.52%,FEDERALIZADO
14DES0044Q,MATUTINO,CUAUHTEMOC,120,ZAPOPAN,3,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.68%,1.09%,0.95%,90.8%,FEDERALIZADO
14DES0045P,MATUTINO,LAURO MONTENEGRO CASTRO,89,TECHALUTA DE MONTENEGRO,7,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.01%,0%,0%,97.92%,FEDERALIZADO
14DES0046O,MATUTINO,FAUSTO T RODRIGUEZ,114,VILLA CORONA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.48%,0%,0%,97.48%,FEDERALIZADO
14DES0047N,MATUTINO,ROSARIO CASTELLANOS,108,TUXPAN,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.47%,1.06%,0.85%,92.49%,FEDERALIZADO
14DES0048M,MATUTINO,LUIS MANUEL ROJAS,3,AHUALULCO DE MERCADO,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,0%,0%,0%,89.13%,FEDERALIZADO
14DES0049L,VESPERTINO,MARIANO OTERO,98,SAN PEDRO TLAQUEPAQUE,9,24,FEDERALIZADO,SECUNDARIA,GENERAL,8.51%,6.98%,5.58%,77.58%,FEDERALIZADO
14DES0049L,MATUTINO,MARIANO OTERO,98,SAN PEDRO TLAQUEPAQUE,9,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.59%,3.92%,1.84%,83.57%,FEDERALIZADO
14DES0050A,VESPERTINO,RICARDO FLORES MAGON,39,GUADALAJARA,1,24,FEDERALIZADO,SECUNDARIA,GENERAL,6.12%,3.42%,2.8%,82.91%,FEDERALIZADO
14DES0050A,MATUTINO,RICARDO FLORES MAGON,39,GUADALAJARA,1,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.17%,0.56%,0%,86.07%,FEDERALIZADO
14DES0051Z,MATUTINO,JOSE LUIS LEPE GALINDO,110,UNION DE TULA,7,24,FEDERALIZADO,SECUNDARIA,GENERAL,0%,0%,0%,54.55%,FEDERALIZADO
14DES0052Z,MATUTINO,RAFAEL RAMIREZ,116,VILLA HIDALGO,13,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.37%,2.57%,2%,85.83%,FEDERALIZADO
14DES0052Z,VESPERTINO,RAFAEL RAMIREZ,116,VILLA HIDALGO,13,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.55%,2.38%,2.08%,96.61%,FEDERALIZADO
14DES0054X,MATUTINO,JUAN TERRIQUEZ,124,ZAPOTLANEJO,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.9%,0.72%,0.24%,85.21%,FEDERALIZADO
14DES0055W,MATUTINO,JUAN JOSE ARREOLA ZU†IGA,99,TOLIMAN,7,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.53%,0%,0%,100%,FEDERALIZADO
14DES0056V,VESPERTINO,GUILLERMO MARTINEZ MORA,67,PUERTO VALLARTA,2,24,FEDERALIZADO,SECUNDARIA,GENERAL,7.28%,5.76%,1.05%,76.25%,FEDERALIZADO
14DES0056V,MATUTINO,GUILLERMO MARTINEZ MORA,67,PUERTO VALLARTA,2,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.33%,2.39%,1.39%,82.02%,FEDERALIZADO
14DES0057U,MATUTINO,GERARDO MURILLO DR ATL,79,GOMEZ FARIAS,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.68%,1.22%,0.31%,86.82%,FEDERALIZADO
14DES0058T,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 40,39,GUADALAJARA,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,0.9%,0%,0%,92.51%,FEDERALIZADO
14DES0058T,MATUTINO,ESCUELA SECUNDARIA FEDERAL 40,39,GUADALAJARA,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.17%,0%,0%,93.85%,FEDERALIZADO
14DES0059S,MATUTINO,ENRIQUE GONZALEZ MARTINEZ,98,SAN PEDRO TLAQUEPAQUE,1,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.62%,7.26%,5.08%,79.2%,FEDERALIZADO
14DES0059S,VESPERTINO,ENRIQUE GONZALEZ MARTINEZ,98,SAN PEDRO TLAQUEPAQUE,1,24,FEDERALIZADO,SECUNDARIA,GENERAL,7.15%,16.05%,13.32%,68.98%,FEDERALIZADO
14DES0060H,MATUTINO,JESUS GONZALEZ ORTEGA,4,AMACUECA,7,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.42%,0%,0%,100%,FEDERALIZADO
14DES0061G,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 41,30,CHAPALA,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,12.5%,3.06%,3.06%,75.68%,FEDERALIZADO
14DES0061G,MATUTINO,ESCUELA SECUNDARIA FEDERAL 41,30,CHAPALA,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.02%,19.23%,10.58%,82.24%,FEDERALIZADO
14DES0062F,VESPERTINO,RICARDO FLORES MAGON,50,JOCOTEPEC,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,9.81%,18.2%,10.32%,67.01%,FEDERALIZADO
14DES0062F,MATUTINO,RICARDO FLORES MAGON,50,JOCOTEPEC,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.52%,15.4%,12.04%,73.33%,FEDERALIZADO
14DES0063E,VESPERTINO,RAMON REYES OCHOA,39,GUADALAJARA,11,24,FEDERALIZADO,SECUNDARIA,GENERAL,8.53%,30.23%,16.4%,89.66%,FEDERALIZADO
14DES0063E,MATUTINO,RAMON REYES OCHOA,39,GUADALAJARA,11,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.7%,28.32%,11.95%,89.71%,FEDERALIZADO
14DES0064D,MATUTINO,MIGUEL HIDALGO Y COSTILLA,77,SAN MARTIN HIDALGO,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.76%,0%,0%,100%,FEDERALIZADO
14DES0064D,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,77,SAN MARTIN HIDALGO,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.97%,0%,0%,83.33%,FEDERALIZADO
14DES0065C,MATUTINO,IGNACIO ZARAGOZA,85,TAMAZULA DE GORDIANO,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,0%,0%,0%,87.01%,FEDERALIZADO
14DES0066B,MATUTINO,JOSE MARIA DONATO GUERRA OROZCO,92,TEOCUITATLAN DE CORONA,7,24,FEDERALIZADO,SECUNDARIA,GENERAL,0.45%,0%,0%,88%,FEDERALIZADO
14DES0067A,MATUTINO,EMILIANO ZAPATA,59,MAZAMITLA,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,0.79%,1.33%,1.06%,89.47%,FEDERALIZADO
14DES0068Z,MATUTINO,COCOLLAN,24,COCULA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.32%,0%,0%,87.04%,FEDERALIZADO
14DES0068Z,VESPERTINO,COCOLLAN,24,COCULA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.38%,0%,0%,81.03%,FEDERALIZADO
14DES0069Z,VESPERTINO,LAZARO CARDENAS DEL RIO,93,TEPATITLAN DE MORELOS,15,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.28%,2.93%,1.76%,75.18%,FEDERALIZADO
14DES0069Z,MATUTINO,LAZARO CARDENAS DEL RIO,93,TEPATITLAN DE MORELOS,15,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.37%,3.87%,3.09%,85.82%,FEDERALIZADO
14DES0070O,VESPERTINO,JOSE MA LUIS MORA,6,AMECA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,8.26%,0%,0%,61.11%,FEDERALIZADO
14DES0070O,MATUTINO,JOSE MA LUIS MORA,6,AMECA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.44%,0%,0%,83.78%,FEDERALIZADO
14DES0071N,MATUTINO,MARIANO AZUELA,125,SAN IGNACIO CERRO GORDO,15,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.67%,0%,0%,94.7%,FEDERALIZADO
14DES0071N,VESPERTINO,MARIANO AZUELA,125,SAN IGNACIO CERRO GORDO,15,24,FEDERALIZADO,SECUNDARIA,GENERAL,8.86%,0%,0%,86.75%,FEDERALIZADO
14DES0072M,MATUTINO,MARTIRES DE LA REVOLUCION,17,AYUTLA,7,24,FEDERALIZADO,SECUNDARIA,GENERAL,0%,1.09%,0.36%,100%,FEDERALIZADO
14DES0073L,MATUTINO,MELCHOR OCAMPO,48,JESUS MARIA,15,24,FEDERALIZADO,SECUNDARIA,GENERAL,9.23%,12.06%,8.51%,63.64%,FEDERALIZADO
14DES0074K,MATUTINO,LAZARO CARDENAS DEL RIO,6,AMECA,6,24,FEDERALIZADO,SECUNDARIA,GENERAL,0%,0%,0%,95.24%,FEDERALIZADO
14DES0075J,MATUTINO,IGNACIO LUIS VALLARTA OGAZON,67,PUERTO VALLARTA,2,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.71%,16.87%,12.35%,88%,FEDERALIZADO
14DES0076I,VESPERTINO,ADOLFO LOPEZ MATEOS,101,TONALA,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,10.6%,2.22%,2.04%,73.8%,FEDERALIZADO
14DES0076I,MATUTINO,ADOLFO LOPEZ MATEOS,101,TONALA,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,0.85%,0.43%,0.29%,93.78%,FEDERALIZADO
14DES0077H,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 57,39,GUADALAJARA,1,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.32%,2.75%,1.83%,80%,FEDERALIZADO
14DES0077H,MATUTINO,ESCUELA SECUNDARIA FEDERAL 57,39,GUADALAJARA,1,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.52%,0.77%,0.29%,99.45%,FEDERALIZADO
14DES0078G,MATUTINO,IGNACIO L VALLARTA,98,SAN PEDRO TLAQUEPAQUE,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.24%,0%,0%,84.07%,FEDERALIZADO
14DES0078G,VESPERTINO,IGNACIO L VALLARTA,98,SAN PEDRO TLAQUEPAQUE,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,0%,0%,0%,90.14%,FEDERALIZADO
14DES0079F,MATUTINO,FRANCISCO MARQUEZ,120,ZAPOPAN,3,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.47%,0.8%,0.8%,91.11%,FEDERALIZADO
14DES0079F,VESPERTINO,FRANCISCO MARQUEZ,120,ZAPOPAN,3,24,FEDERALIZADO,SECUNDARIA,GENERAL,9.26%,1.74%,1%,89.26%,FEDERALIZADO
14DES0080V,MATUTINO,ESCUELA SECUNDARIA FEDERAL 60,67,PUERTO VALLARTA,2,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.58%,4.45%,3.26%,74.41%,FEDERALIZADO
14DES0080V,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 60,67,PUERTO VALLARTA,2,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.67%,8.23%,6.12%,78.61%,FEDERALIZADO
14DES0081U,VESPERTINO,MARTIRES DE RIO BLANCO,97,TLAJOMULCO DE ZU†IGA,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,7.02%,0.69%,0.69%,80.75%,FEDERALIZADO
14DES0081U,MATUTINO,MARTIRES DE RIO BLANCO,97,TLAJOMULCO DE ZU†IGA,14,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.7%,0%,0%,87.43%,FEDERALIZADO
14DES0082T,MATUTINO,FRANCISCO MEDINA ASCENCIO,8,ARANDAS,15,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.17%,11.74%,6.5%,76.4%,FEDERALIZADO
14DES0082T,VESPERTINO,FRANCISCO MEDINA ASCENCIO,8,ARANDAS,15,24,FEDERALIZADO,SECUNDARIA,GENERAL,6.18%,12.76%,10.29%,59.26%,FEDERALIZADO
14DES0083S,MATUTINO,SIMON BOLIVAR,39,GUADALAJARA,11,24,FEDERALIZADO,SECUNDARIA,GENERAL,0.26%,9.78%,6.26%,92.59%,FEDERALIZADO
14DES0083S,VESPERTINO,SIMON BOLIVAR,39,GUADALAJARA,11,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.21%,16.74%,11.92%,71.75%,FEDERALIZADO
14DES0084R,MATUTINO,ALFONSO REYES,85,TAMAZULA DE GORDIANO,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.3%,2.63%,2.63%,66.67%,FEDERALIZADO
14DES0085Q,VESPERTINO,IDOLINA GAONA DE COSIO,39,GUADALAJARA,11,24,FEDERALIZADO,SECUNDARIA,GENERAL,7.86%,21.47%,13.82%,60.48%,FEDERALIZADO
14DES0085Q,MATUTINO,IDOLINA GAONA DE COSIO,39,GUADALAJARA,11,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.02%,13.96%,3.43%,70.37%,FEDERALIZADO
14DES0087O,VESPERTINO,LAURA COSIO MEJIA,120,ZAPOPAN,9,24,FEDERALIZADO,SECUNDARIA,GENERAL,8.14%,1.63%,0.93%,83.53%,FEDERALIZADO
14DES0087O,MATUTINO,LAURA COSIO MEJIA,120,ZAPOPAN,9,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.01%,1.27%,0.63%,90.91%,FEDERALIZADO
14DES0088N,MATUTINO,ESCUELA SECUNDARIA FEDERAL 81,70,EL SALTO,4,24,FEDERALIZADO,SECUNDARIA,GENERAL,0.97%,4.47%,3.91%,81.95%,FEDERALIZADO
14DES0088N,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 81,70,EL SALTO,4,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.99%,4.34%,4.2%,86.97%,FEDERALIZADO
14DES0089M,MATUTINO,FRANCISCO JAVIER MINA,13,ATOTONILCO EL ALTO,5,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.69%,2.42%,1.38%,91.09%,FEDERALIZADO
14DES0089M,VESPERTINO,FRANCISCO JAVIER MINA,13,ATOTONILCO EL ALTO,5,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.92%,6.9%,2.59%,67.61%,FEDERALIZADO
14DES0090B,MATUTINO,ENRIQUE DIAZ DE LEON,18,LA BARCA,5,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.26%,0%,0%,91.67%,FEDERALIZADO
14DES0091A,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 84,67,PUERTO VALLARTA,2,24,FEDERALIZADO,SECUNDARIA,GENERAL,13.04%,0%,0%,51.4%,FEDERALIZADO
14DES0091A,MATUTINO,ESCUELA SECUNDARIA FEDERAL 84,67,PUERTO VALLARTA,2,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.47%,0%,0%,90.96%,FEDERALIZADO
14DES0093Z,VESPERTINO,JOSE MA LUIS MORA,120,ZAPOPAN,3,24,FEDERALIZADO,SECUNDARIA,GENERAL,11.61%,4.11%,3.8%,71.77%,FEDERALIZADO
14DES0093Z,MATUTINO,JOSE MA LUIS MORA,120,ZAPOPAN,3,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.19%,0%,0%,84.92%,FEDERALIZADO
14DES0095X,MATUTINO,JUAN RULFO,39,GUADALAJARA,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.5%,2.74%,0%,80.53%,FEDERALIZADO
14DES0095X,VESPERTINO,JUAN RULFO,39,GUADALAJARA,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.28%,0.23%,0%,81.69%,FEDERALIZADO
14DES0096W,MATUTINO,REVOLUCION MEXICANA,101,TONALA,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.2%,0%,0%,82.51%,FEDERALIZADO
14DES0096W,VESPERTINO,REVOLUCION MEXICANA,101,TONALA,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.71%,0%,0%,78.61%,FEDERALIZADO
14DES0097V,MATUTINO,JOSE CLEMENTE OROZCO,121,ZAPOTILTIC,8,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.79%,3.18%,2.55%,81.9%,FEDERALIZADO
14DES0098U,MATUTINO,LIBERTAD,39,GUADALAJARA,1,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.01%,0%,0%,100%,FEDERALIZADO
14DES0098U,VESPERTINO,LIBERTAD,39,GUADALAJARA,1,24,FEDERALIZADO,SECUNDARIA,GENERAL,7.49%,0%,0%,74.91%,FEDERALIZADO
14DES0099T,MATUTINO,ADOLFO LOPEZ MATEOS,98,SAN PEDRO TLAQUEPAQUE,4,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.03%,7.28%,7.28%,74.38%,FEDERALIZADO
14DES0099T,VESPERTINO,ADOLFO LOPEZ MATEOS,98,SAN PEDRO TLAQUEPAQUE,4,24,FEDERALIZADO,SECUNDARIA,GENERAL,8.3%,7.28%,6.89%,80.1%,FEDERALIZADO
14DES0100S,VESPERTINO,SANTOS DEGOLLADO,39,GUADALAJARA,11,24,FEDERALIZADO,SECUNDARIA,GENERAL,2.65%,1.51%,0.6%,71.64%,FEDERALIZADO
14DES0100S,MATUTINO,SANTOS DEGOLLADO,39,GUADALAJARA,11,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.97%,0%,0%,93.96%,FEDERALIZADO
14DES0101R,MATUTINO,EMILIANO ZAPATA,39,GUADALAJARA,1,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.73%,2.56%,1.44%,80.85%,FEDERALIZADO
14DES0102Q,VESPERTINO,GUILLERMO PRIETO,120,ZAPOPAN,9,24,FEDERALIZADO,SECUNDARIA,GENERAL,6.59%,9.18%,2.82%,72.63%,FEDERALIZADO
14DES0102Q,MATUTINO,GUILLERMO PRIETO,120,ZAPOPAN,9,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.38%,25.38%,8.1%,84.8%,FEDERALIZADO
14DES0103P,MATUTINO,HEROES DE NACOZARI,39,GUADALAJARA,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,5.45%,0%,0%,73.51%,FEDERALIZADO
14DES0103P,VESPERTINO,HEROES DE NACOZARI,39,GUADALAJARA,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,4.24%,0%,0%,64%,FEDERALIZADO
14DES0104O,MATUTINO,JUSTO SIERRA,98,SAN PEDRO TLAQUEPAQUE,4,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.85%,0.17%,0%,93.84%,FEDERALIZADO
14DES0104O,VESPERTINO,JUSTO SIERRA,98,SAN PEDRO TLAQUEPAQUE,4,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.03%,0%,0%,88.6%,FEDERALIZADO
14DES0105N,MATUTINO,JAIME LLAMAS GARCIA,15,AUTLAN DE NAVARRO,7,24,FEDERALIZADO,SECUNDARIA,GENERAL,8.54%,0.49%,0%,76.33%,FEDERALIZADO
14DES0106M,MATUTINO,J JESUS DURAN CARDENAS,98,SAN PEDRO TLAQUEPAQUE,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,3.5%,0%,0%,100%,FEDERALIZADO
14DES0106M,VESPERTINO,J JESUS DURAN CARDENAS,98,SAN PEDRO TLAQUEPAQUE,12,24,FEDERALIZADO,SECUNDARIA,GENERAL,0%,0%,0%,76.92%,FEDERALIZADO
14DES0107L,MATUTINO,SECUNDARIA FEDERAL 101,101,TONALA,10,24,FEDERALIZADO,SECUNDARIA,GENERAL,1.55%,0.79%,0%,86.5%,FEDERALIZADO
